region,date,precipitation_mm
ORN03,01/08/2010,303.5238019
ORN03,01/09/2010,222.2488929
ORN03,01/10/2010,203.2438883
ORN03,01/11/2010,254.8934457
ORN03,01/12/2010,177.2978863
ORN03,01/01/2011,103.2558706
ORN03,01/02/2011,135.0133344
ORN03,01/03/2011,177.6794782
ORN03,01/04/2011,280.3277964
ORN03,01/05/2011,477.0233475
ORN03,01/06/2011,404.4831442
ORN03,01/07/2011,441.1598791
ORN03,01/08/2011,276.8333806
ORN03,01/09/2011,263.993863
ORN03,01/10/2011,242.943474
ORN03,01/11/2011,260.4670095
ORN03,01/12/2011,222.8207379
ORN03,01/01/2012,93.88805654
ORN03,01/02/2012,111.0603414
ORN03,01/03/2012,239.4011127
ORN03,01/04/2012,355.4483935
ORN03,01/05/2012,339.283628
ORN03,01/06/2012,333.3259235
ORN03,01/07/2012,380.9564855
ORN03,01/08/2012,324.353721
ORN03,01/09/2012,213.8887625
ORN03,01/10/2012,203.7552078
ORN03,01/11/2012,159.3960943
ORN03,01/12/2012,142.4378397
ORN03,01/01/2013,42.73610875
ORN03,01/02/2013,135.9499956
ORN03,01/03/2013,164.9593056
ORN03,01/04/2013,268.9785219
ORN03,01/05/2013,392.3999098
ORN03,01/06/2013,358.9158937
ORN03,01/07/2013,327.4518646
ORN03,01/08/2013,373.7212505
ORN03,01/09/2013,278.3155809
ORN03,01/10/2013,193.8320713
ORN03,01/11/2013,161.922974
ORN03,01/12/2013,122.0602533
ORN03,01/01/2014,53.67300134
ORN03,01/02/2014,79.45333807
ORN03,01/03/2014,144.5057506
ORN03,01/04/2014,294.3242045
ORN03,01/05/2014,355.2440514
ORN03,01/06/2014,460.451339
ORN03,01/07/2014,373.3040633
ORN03,01/08/2014,387.0623179
ORN03,01/09/2014,218.5386556
ORN03,01/10/2014,226.6452675
ORN03,01/11/2014,201.5288464
ORN03,01/12/2014,136.2969006
ORN03,01/01/2015,126.7374364
ORN03,01/02/2015,73.44105701
ORN03,01/03/2015,155.450656
ORN03,01/04/2015,229.5995425
ORN03,01/05/2015,304.6201647
ORN03,01/06/2015,367.9075571
ORN03,01/07/2015,311.8304758
ORN03,01/08/2015,284.0982895
ORN03,01/09/2015,175.2553174
ORN03,01/10/2015,186.2406267
ORN03,01/11/2015,179.5525304
ORN03,01/12/2015,78.69490274
ORN03,01/01/2016,24.06959284
ORN03,01/02/2016,54.73101277
ORN03,01/03/2016,114.7587066
ORN03,01/04/2016,384.2184095
ORN03,01/05/2016,413.5633182
ORN03,01/06/2016,375.5795927
ORN03,01/07/2016,391.2219922
ORN03,01/08/2016,360.6485474
ORN03,01/09/2016,233.6361008
ORN03,01/10/2016,207.5223644
ORN03,01/11/2016,243.0085878
ORN03,01/12/2016,159.8506079
ORN03,01/01/2017,123.870619
ORN03,01/02/2017,68.44072937
ORN03,01/03/2017,191.5314047
ORN03,01/04/2017,251.4024477
ORN03,01/05/2017,328.7884723
ORN03,01/06/2017,343.9162674
ORN03,01/07/2017,297.6812758
ORN03,01/08/2017,269.9769179
ORN03,01/09/2017,239.3446429
ORN03,01/10/2017,215.8552082
ORN03,01/11/2017,183.9733724
ORN03,01/12/2017,78.90089903
ORN03,01/01/2018,111.5362336
ORN03,01/02/2018,27.70255736
ORN03,01/03/2018,189.7127966
ORN03,01/04/2018,312.4651797
ORN03,01/05/2018,405.6271327
ORN03,01/06/2018,450.7674428
ORN03,01/07/2018,380.1779891
ORN03,01/08/2018,321.0640994
ORN03,01/09/2018,241.8056429
ORN03,01/10/2018,183.1298169
ORN03,01/11/2018,216.6363711
ORN03,01/12/2018,49.95310331
ORN03,01/01/2019,46.72192067
ORN03,01/02/2019,71.59027603
ORN03,01/03/2019,141.2829265
ORN03,01/04/2019,218.6304004
ORN03,01/05/2019,374.9410068
ORN03,01/06/2019,428.6853628
ORN03,01/07/2019,382.6177239
ORN03,01/08/2019,367.5151435
ORN03,01/09/2019,227.974801
ORN03,01/10/2019,281.8932325
ORN03,01/11/2019,229.7143882
ORN03,01/12/2019,190.8960234
ORN03,01/01/2020,42.90530718
ORN03,01/02/2020,43.8690433
ORN03,01/03/2020,91.42614211
ORN03,01/04/2020,214.865719
ORN03,01/05/2020,363.3455514
ORN03,01/06/2020,346.2591697
ORN03,01/07/2020,342.9295155
ORN03,01/08/2020,338.8065904
ORN03,01/09/2020,212.5277755
ORN03,01/10/2020,170.1567456
ORN03,01/11/2020,215.4013173
ORN03,01/12/2020,151.8159733
ORN03,01/01/2021,162.4792575
ORN03,01/02/2021,91.20936332
ORN03,01/03/2021,152.5048637
ORN03,01/04/2021,260.4104455
ORN03,01/05/2021,347.0561371
ORN03,01/06/2021,367.582468
ORN03,01/07/2021,291.3894371
ORN03,01/08/2021,359.8393924
ORN03,01/09/2021,214.0651999
ORN03,01/10/2021,202.921631
ORN03,01/11/2021,149.9952224
ORN03,01/12/2021,87.96538182
PMP01,01/01/1985,51.02587128
PMP01,01/02/1985,64.01613378
PMP01,01/03/1985,100.856333
PMP01,01/04/1985,72.33597755
PMP01,01/05/1985,82.13667021
PMP01,01/06/1985,78.32049446
PMP01,01/07/1985,77.76777641
PMP01,01/08/1985,67.06138449
PMP01,01/09/1985,78.42170956
PMP01,01/10/1985,143.2032577
PMP01,01/11/1985,77.82557969
PMP01,01/12/1985,64.61203567
PMP01,01/01/1986,130.679319
PMP01,01/02/1986,59.03750135
PMP01,01/03/1986,109.7746089
PMP01,01/04/1986,160.4062267
PMP01,01/05/1986,122.6287497
PMP01,01/06/1986,68.17350566
PMP01,01/07/1986,38.27799346
PMP01,01/08/1986,99.46183906
PMP01,01/09/1986,78.03548783
PMP01,01/10/1986,132.9895608
PMP01,01/11/1986,220.7211042
PMP01,01/12/1986,48.52255476
PMP01,01/01/1987,78.15652369
PMP01,01/02/1987,96.81733773
PMP01,01/03/1987,138.3303062
PMP01,01/04/1987,104.0338765
PMP01,01/05/1987,49.52616458
PMP01,01/06/1987,16.52469552
PMP01,01/07/1987,106.1447266
PMP01,01/08/1987,82.15647343
PMP01,01/09/1987,53.63860632
PMP01,01/10/1987,89.02085249
PMP01,01/11/1987,91.15475772
PMP01,01/12/1987,122.5115498
PMP01,01/01/1988,182.0596445
PMP01,01/02/1988,61.20707164
PMP01,01/03/1988,178.0212383
PMP01,01/04/1988,35.17597962
PMP01,01/05/1988,19.90328599
PMP01,01/06/1988,25.38811933
PMP01,01/07/1988,56.67686609
PMP01,01/08/1988,55.42047604
PMP01,01/09/1988,86.12774963
PMP01,01/10/1988,72.94446807
PMP01,01/11/1988,54.78240791
PMP01,01/12/1988,72.57642534
PMP01,01/01/1989,51.76053924
PMP01,01/02/1989,43.44204427
PMP01,01/03/1989,98.01865074
PMP01,01/04/1989,88.64278048
PMP01,01/05/1989,28.57592157
PMP01,01/06/1989,36.19640432
PMP01,01/07/1989,39.99683985
PMP01,01/08/1989,79.20316605
PMP01,01/09/1989,28.98353349
PMP01,01/10/1989,65.34715894
PMP01,01/11/1989,81.24078631
PMP01,01/12/1989,94.93399926
PMP01,01/01/1990,94.74660013
PMP01,01/02/1990,186.2984661
PMP01,01/03/1990,168.6316261
PMP01,01/04/1990,146.4028103
PMP01,01/05/1990,47.72447207
PMP01,01/06/1990,23.11230643
PMP01,01/07/1990,27.67708228
PMP01,01/08/1990,22.72495836
PMP01,01/09/1990,60.72459356
PMP01,01/10/1990,138.1548488
PMP01,01/11/1990,152.4312892
PMP01,01/12/1990,142.7925805
PMP01,01/01/1991,104.0265289
PMP01,01/02/1991,33.09979069
PMP01,01/03/1991,45.76426494
PMP01,01/04/1991,133.2376653
PMP01,01/05/1991,92.89454128
PMP01,01/06/1991,111.6105883
PMP01,01/07/1991,99.45721243
PMP01,01/08/1991,40.33985322
PMP01,01/09/1991,75.34564047
PMP01,01/10/1991,111.5603562
PMP01,01/11/1991,70.04988311
PMP01,01/12/1991,169.5653662
PMP01,01/01/1992,65.41298443
PMP01,01/02/1992,88.04159379
PMP01,01/03/1992,110.0311494
PMP01,01/04/1992,143.7864553
PMP01,01/05/1992,82.94336111
PMP01,01/06/1992,106.8298687
PMP01,01/07/1992,52.58199362
PMP01,01/08/1992,52.13919189
PMP01,01/09/1992,57.87663024
PMP01,01/10/1992,86.67238194
PMP01,01/11/1992,91.79000024
PMP01,01/12/1992,123.5556282
PMP01,01/01/1993,147.9950617
PMP01,01/02/1993,85.10386033
PMP01,01/03/1993,87.53389772
PMP01,01/04/1993,151.8429259
PMP01,01/05/1993,142.1184659
PMP01,01/06/1993,67.31422984
PMP01,01/07/1993,41.03285906
PMP01,01/08/1993,41.28731307
PMP01,01/09/1993,31.19255969
PMP01,01/10/1993,165.0901054
PMP01,01/11/1993,154.0921159
PMP01,01/12/1993,123.5444426
PMP01,01/01/1994,70.19952875
PMP01,01/02/1994,80.53689648
PMP01,01/03/1994,113.1570469
PMP01,01/04/1994,84.31341434
PMP01,01/05/1994,89.86153073
PMP01,01/06/1994,56.54135337
PMP01,01/07/1994,81.93624584
PMP01,01/08/1994,50.53382043
PMP01,01/09/1994,69.99106882
PMP01,01/10/1994,123.1014304
PMP01,01/11/1994,78.96083872
PMP01,01/12/1994,100.8391845
PMP01,01/01/1995,88.86323831
PMP01,01/02/1995,95.34372874
PMP01,01/03/1995,110.6958504
PMP01,01/04/1995,103.3890901
PMP01,01/05/1995,58.2395786
PMP01,01/06/1995,54.87879
PMP01,01/07/1995,74.48571792
PMP01,01/08/1995,19.52649573
PMP01,01/09/1995,43.55204954
PMP01,01/10/1995,114.3751403
PMP01,01/11/1995,105.5958505
PMP01,01/12/1995,40.16671958
PMP01,01/01/1996,101.9654522
PMP01,01/02/1996,99.46659932
PMP01,01/03/1996,79.68802046
PMP01,01/04/1996,159.0336089
PMP01,01/05/1996,23.4080383
PMP01,01/06/1996,27.02093273
PMP01,01/07/1996,21.89057504
PMP01,01/08/1996,31.427351
PMP01,01/09/1996,84.702327
PMP01,01/10/1996,78.02984346
PMP01,01/11/1996,104.1930387
PMP01,01/12/1996,87.92970065
PMP01,01/01/1997,97.94360672
PMP01,01/02/1997,97.90346919
PMP01,01/03/1997,45.73469107
PMP01,01/04/1997,67.13603594
PMP01,01/05/1997,72.90917274
PMP01,01/06/1997,70.62323049
PMP01,01/07/1997,29.46755289
PMP01,01/08/1997,71.55157882
PMP01,01/09/1997,47.5624636
PMP01,01/10/1997,122.3768694
PMP01,01/11/1997,117.2235198
PMP01,01/12/1997,238.8312202
PMP01,01/01/1998,221.4496628
PMP01,01/02/1998,116.1359755
PMP01,01/03/1998,146.426336
PMP01,01/04/1998,134.5591353
PMP01,01/05/1998,81.56478827
PMP01,01/06/1998,79.95483483
PMP01,01/07/1998,76.58078422
PMP01,01/08/1998,34.80604886
PMP01,01/09/1998,77.88594009
PMP01,01/10/1998,50.98091411
PMP01,01/11/1998,96.45299766
PMP01,01/12/1998,99.08179396
PMP01,01/01/1999,80.3576064
PMP01,01/02/1999,113.9649665
PMP01,01/03/1999,138.2938038
PMP01,01/04/1999,94.25132206
PMP01,01/05/1999,43.13399107
PMP01,01/06/1999,94.41847305
PMP01,01/07/1999,72.96667284
PMP01,01/08/1999,44.67550581
PMP01,01/09/1999,64.34993834
PMP01,01/10/1999,64.19534619
PMP01,01/11/1999,32.89782179
PMP01,01/12/1999,77.69885084
PMP01,01/01/2000,74.90047227
PMP01,01/02/2000,112.8247394
PMP01,01/03/2000,108.5101243
PMP01,01/04/2000,178.4001219
PMP01,01/05/2000,205.4306045
PMP01,01/06/2000,83.24383686
PMP01,01/07/2000,71.13944576
PMP01,01/08/2000,73.84742694
PMP01,01/09/2000,114.6228145
PMP01,01/10/2000,131.5195801
PMP01,01/11/2000,121.2054777
PMP01,01/12/2000,98.97672386
PMP01,01/01/2001,180.1381409
PMP01,01/02/2001,106.7272141
PMP01,01/03/2001,211.8113693
PMP01,01/04/2001,110.6221792
PMP01,01/05/2001,72.17540487
PMP01,01/06/2001,99.21266482
PMP01,01/07/2001,55.12977839
PMP01,01/08/2001,105.9620035
PMP01,01/09/2001,130.3972001
PMP01,01/10/2001,184.94278
PMP01,01/11/2001,139.8273927
PMP01,01/12/2001,64.52585257
PMP01,01/01/2002,120.0933694
PMP01,01/02/2002,62.89662054
PMP01,01/03/2002,297.7950392
PMP01,01/04/2002,217.7789033
PMP01,01/05/2002,118.335317
PMP01,01/06/2002,43.00653054
PMP01,01/07/2002,95.18361993
PMP01,01/08/2002,86.06128167
PMP01,01/09/2002,115.4627729
PMP01,01/10/2002,178.6431726
PMP01,01/11/2002,166.6190926
PMP01,01/12/2002,215.0449559
PMP01,01/01/2003,72.16784234
PMP01,01/02/2003,192.0730221
PMP01,01/03/2003,144.5907781
PMP01,01/04/2003,148.8225173
PMP01,01/05/2003,126.0694449
PMP01,01/06/2003,59.17106935
PMP01,01/07/2003,54.56727028
PMP01,01/08/2003,82.53529814
PMP01,01/09/2003,100.9368066
PMP01,01/10/2003,84.84652351
PMP01,01/11/2003,148.5893963
PMP01,01/12/2003,119.5676809
PMP01,01/01/2004,76.44206293
PMP01,01/02/2004,55.75735538
PMP01,01/03/2004,64.76390639
PMP01,01/04/2004,187.9545838
PMP01,01/05/2004,55.99264422
PMP01,01/06/2004,59.33063077
PMP01,01/07/2004,55.18563174
PMP01,01/08/2004,40.23496911
PMP01,01/09/2004,64.22068584
PMP01,01/10/2004,103.9766246
PMP01,01/11/2004,115.4818961
PMP01,01/12/2004,98.84516064
PMP01,01/01/2005,142.2606916
PMP01,01/02/2005,75.9490197
PMP01,01/03/2005,144.0236102
PMP01,01/04/2005,144.8268104
PMP01,01/05/2005,114.6646332
PMP01,01/06/2005,138.3349874
PMP01,01/07/2005,45.52245676
PMP01,01/08/2005,74.86763402
PMP01,01/09/2005,84.41621062
PMP01,01/10/2005,71.06664489
PMP01,01/11/2005,63.3974371
PMP01,01/12/2005,66.72303577
PMP01,01/01/2006,135.5714816
PMP01,01/02/2006,81.34089713
PMP01,01/03/2006,104.9207433
PMP01,01/04/2006,90.34611895
PMP01,01/05/2006,28.3954193
PMP01,01/06/2006,135.5683273
PMP01,01/07/2006,47.5915198
PMP01,01/08/2006,66.32135846
PMP01,01/09/2006,46.08165144
PMP01,01/10/2006,133.427215
PMP01,01/11/2006,114.8773437
PMP01,01/12/2006,182.2487897
PMP01,01/01/2007,87.18663161
PMP01,01/02/2007,149.708776
PMP01,01/03/2007,331.5352861
PMP01,01/04/2007,125.56599
PMP01,01/05/2007,99.83725876
PMP01,01/06/2007,63.91835786
PMP01,01/07/2007,30.14486683
PMP01,01/08/2007,63.28114552
PMP01,01/09/2007,109.1047304
PMP01,01/10/2007,183.1173341
PMP01,01/11/2007,48.86584977
PMP01,01/12/2007,68.68000652
PMP01,01/01/2008,102.5183844
PMP01,01/02/2008,93.30275361
PMP01,01/03/2008,71.68602985
PMP01,01/04/2008,42.95435999
PMP01,01/05/2008,63.0668997
PMP01,01/06/2008,46.22851893
PMP01,01/07/2008,57.53487035
PMP01,01/08/2008,55.51690386
PMP01,01/09/2008,48.92494415
PMP01,01/10/2008,84.4488128
PMP01,01/11/2008,67.96096766
PMP01,01/12/2008,40.25634557
PMP01,01/01/2009,85.45811341
PMP01,01/02/2009,134.6520299
PMP01,01/03/2009,133.598035
PMP01,01/04/2009,41.97064615
PMP01,01/05/2009,71.88037346
PMP01,01/06/2009,51.07656095
PMP01,01/07/2009,69.65967157
PMP01,01/08/2009,56.64484918
PMP01,01/09/2009,104.9542031
PMP01,01/10/2009,120.2628945
PMP01,01/11/2009,262.5044013
PMP01,01/12/2009,209.8787775
PMP01,01/01/2010,156.1655196
PMP01,01/02/2010,307.3101905
PMP01,01/03/2010,102.8654246
PMP01,01/04/2010,70.12112625
PMP01,01/05/2010,94.8508231
PMP01,01/06/2010,48.00806458
PMP01,01/07/2010,97.65898547
PMP01,01/08/2010,37.92684635
PMP01,01/09/2010,103.6346322
PMP01,01/10/2010,45.5669453
PMP01,01/11/2010,48.26822609
PMP01,01/12/2010,46.44867534
PMP01,01/01/2011,109.0069309
PMP01,01/02/2011,96.28778933
PMP01,01/03/2011,74.77273623
PMP01,01/04/2011,103.2717863
PMP01,01/05/2011,73.86564622
PMP01,01/06/2011,76.6352914
PMP01,01/07/2011,74.44736903
PMP01,01/08/2011,73.93676294
PMP01,01/09/2011,48.64037071
PMP01,01/10/2011,136.2109356
PMP01,01/11/2011,89.60432383
PMP01,01/12/2011,49.66988134
PMP01,01/01/2012,61.94871398
PMP01,01/02/2012,180.5679907
PMP01,01/03/2012,134.9379613
PMP01,01/04/2012,71.70428014
PMP01,01/05/2012,67.86816182
PMP01,01/06/2012,55.96042084
PMP01,01/07/2012,27.27686689
PMP01,01/08/2012,132.0757133
PMP01,01/09/2012,101.1357123
PMP01,01/10/2012,237.3361535
PMP01,01/11/2012,74.75380189
PMP01,01/12/2012,219.9856088
PMP01,01/01/2013,75.4060956
PMP01,01/02/2013,115.755752
PMP01,01/03/2013,92.29396181
PMP01,01/04/2013,106.1092591
PMP01,01/05/2013,110.1545837
PMP01,01/06/2013,29.03100532
PMP01,01/07/2013,57.43029244
PMP01,01/08/2013,38.38469356
PMP01,01/09/2013,102.9402295
PMP01,01/10/2013,94.25861111
PMP01,01/11/2013,166.5369583
PMP01,01/12/2013,62.83749968
PMP01,01/01/2014,171.1227766
PMP01,01/02/2014,219.1741557
PMP01,01/03/2014,123.3478755
PMP01,01/04/2014,129.7251336
PMP01,01/05/2014,88.66390849
PMP01,01/06/2014,49.77558486
PMP01,01/07/2014,123.5157093
PMP01,01/08/2014,20.619058
PMP01,01/09/2014,130.1654519
PMP01,01/10/2014,162.1590599
PMP01,01/11/2014,152.3134201
PMP01,01/12/2014,156.0188843
PMP01,01/01/2015,216.0946548
PMP01,01/02/2015,82.85191512
PMP01,01/03/2015,80.08027577
PMP01,01/04/2015,48.5807972
PMP01,01/05/2015,78.05289062
PMP01,01/06/2015,45.48179133
PMP01,01/07/2015,45.23471002
PMP01,01/08/2015,182.7463199
PMP01,01/09/2015,63.18729117
PMP01,01/10/2015,137.7786131
PMP01,01/11/2015,116.8697331
PMP01,01/12/2015,166.4148458
PMP01,01/01/2016,80.27743473
PMP01,01/02/2016,184.1749356
PMP01,01/03/2016,101.464972
PMP01,01/04/2016,331.4187095
PMP01,01/05/2016,56.4048851
PMP01,01/06/2016,63.16928124
PMP01,01/07/2016,106.1531154
PMP01,01/08/2016,56.35554271
PMP01,01/09/2016,45.0275693
PMP01,01/10/2016,128.7136777
PMP01,01/11/2016,105.0517567
PMP01,01/12/2016,134.9856977
PMP01,01/01/2017,144.9147069
PMP01,01/02/2017,154.4264692
PMP01,01/03/2017,101.9119159
PMP01,01/04/2017,130.6300035
PMP01,01/05/2017,124.7288818
PMP01,01/06/2017,32.53123006
PMP01,01/07/2017,63.48192775
PMP01,01/08/2017,164.3718704
PMP01,01/09/2017,149.0259258
PMP01,01/10/2017,114.1794028
PMP01,01/11/2017,65.83677715
PMP01,01/12/2017,82.30040986
PMP01,01/01/2018,78.28961774
PMP01,01/02/2018,42.25027724
PMP01,01/03/2018,64.97341173
PMP01,01/04/2018,150.638619
PMP01,01/05/2018,151.8249646
PMP01,01/06/2018,43.46888736
PMP01,01/07/2018,99.44174587
PMP01,01/08/2018,77.0432044
PMP01,01/09/2018,95.66521525
PMP01,01/10/2018,69.74114636
PMP01,01/11/2018,143.9647958
PMP01,01/12/2018,178.1144553
PMP01,01/01/2019,269.0136857
PMP01,01/02/2019,85.71825411
PMP01,01/03/2019,94.69826336
PMP01,01/04/2019,81.57007178
PMP01,01/05/2019,97.29215099
PMP01,01/06/2019,102.9488069
PMP01,01/07/2019,73.19811078
PMP01,01/08/2019,67.50853651
PMP01,01/09/2019,56.06264464
PMP01,01/10/2019,178.8675306
PMP01,01/11/2019,93.78009609
PMP01,01/12/2019,125.8135278
PMP01,01/01/2020,95.70240069
PMP01,01/02/2020,75.97694613
PMP01,01/03/2020,84.55073934
PMP01,01/04/2020,87.77603156
PMP01,01/05/2020,52.12078936
PMP01,01/06/2020,109.3472369
PMP01,01/07/2020,31.93542909
PMP01,01/08/2020,37.60642934
PMP01,01/09/2020,80.9741176
PMP01,01/10/2020,70.19831198
PMP01,01/11/2020,53.89021746
PMP01,01/12/2020,79.25304648
PMP01,01/01/2021,130.3506885
PMP01,01/02/2021,91.87631273
PMP01,01/03/2021,114.8724076
PMP01,01/04/2021,103.8987993
PMP01,01/05/2021,69.71720284
PMP01,01/06/2021,84.7440995
PMP01,01/07/2021,48.55036659
PMP01,01/08/2021,37.15409139
PMP01,01/09/2021,111.751988
PMP01,01/10/2021,55.12893526
PMP01,01/11/2021,99.60429666
PMP01,01/12/2021,28.54798864
PMP02,01/01/1985,116.6664367
PMP02,01/02/1985,37.26055977
PMP02,01/03/1985,40.19938983
PMP02,01/04/1985,60.76772863
PMP02,01/05/1985,41.52971227
PMP02,01/06/1985,20.95983209
PMP02,01/07/1985,65.58425978
PMP02,01/08/1985,12.84600039
PMP02,01/09/1985,66.73796794
PMP02,01/10/1985,136.7678428
PMP02,01/11/1985,133.460181
PMP02,01/12/1985,90.40241272
PMP02,01/01/1986,138.178081
PMP02,01/02/1986,47.40422136
PMP02,01/03/1986,89.66409124
PMP02,01/04/1986,101.2378044
PMP02,01/05/1986,27.84179708
PMP02,01/06/1986,27.07949436
PMP02,01/07/1986,16.09741031
PMP02,01/08/1986,34.92407651
PMP02,01/09/1986,60.33049153
PMP02,01/10/1986,97.70439425
PMP02,01/11/1986,100.384245
PMP02,01/12/1986,46.01114871
PMP02,01/01/1987,69.31391194
PMP02,01/02/1987,104.5673735
PMP02,01/03/1987,147.0648005
PMP02,01/04/1987,42.58749319
PMP02,01/05/1987,27.63097017
PMP02,01/06/1987,18.9950821
PMP02,01/07/1987,70.26533078
PMP02,01/08/1987,40.98625089
PMP02,01/09/1987,30.88098175
PMP02,01/10/1987,89.40634327
PMP02,01/11/1987,99.42914806
PMP02,01/12/1987,76.45478706
PMP02,01/01/1988,63.68714483
PMP02,01/02/1988,65.71513359
PMP02,01/03/1988,172.2231156
PMP02,01/04/1988,36.41604636
PMP02,01/05/1988,15.97825311
PMP02,01/06/1988,13.76316136
PMP02,01/07/1988,18.17680441
PMP02,01/08/1988,26.69123588
PMP02,01/09/1988,66.03640731
PMP02,01/10/1988,49.51695466
PMP02,01/11/1988,62.63464932
PMP02,01/12/1988,60.74052504
PMP02,01/01/1989,42.56604527
PMP02,01/02/1989,56.34511831
PMP02,01/03/1989,105.1995899
PMP02,01/04/1989,28.40053436
PMP02,01/05/1989,51.40334999
PMP02,01/06/1989,37.20003115
PMP02,01/07/1989,41.73712608
PMP02,01/08/1989,41.18084823
PMP02,01/09/1989,37.48695395
PMP02,01/10/1989,46.3282534
PMP02,01/11/1989,58.24527801
PMP02,01/12/1989,121.5171566
PMP02,01/01/1990,97.86468977
PMP02,01/02/1990,56.38069625
PMP02,01/03/1990,82.82288906
PMP02,01/04/1990,47.65575921
PMP02,01/05/1990,81.60384996
PMP02,01/06/1990,11.38317075
PMP02,01/07/1990,25.82882603
PMP02,01/08/1990,17.70419083
PMP02,01/09/1990,55.68890592
PMP02,01/10/1990,103.4971617
PMP02,01/11/1990,99.94091435
PMP02,01/12/1990,83.98228473
PMP02,01/01/1991,101.4088786
PMP02,01/02/1991,46.15586605
PMP02,01/03/1991,51.19385003
PMP02,01/04/1991,63.79001205
PMP02,01/05/1991,44.34585048
PMP02,01/06/1991,68.10754986
PMP02,01/07/1991,32.18097101
PMP02,01/08/1991,28.84051866
PMP02,01/09/1991,72.02923258
PMP02,01/10/1991,73.52059266
PMP02,01/11/1991,85.59790639
PMP02,01/12/1991,126.7190419
PMP02,01/01/1992,78.81489643
PMP02,01/02/1992,63.45731593
PMP02,01/03/1992,133.0594539
PMP02,01/04/1992,48.0562249
PMP02,01/05/1992,58.20290858
PMP02,01/06/1992,41.76277573
PMP02,01/07/1992,28.5567304
PMP02,01/08/1992,54.27118445
PMP02,01/09/1992,45.44135508
PMP02,01/10/1992,61.31753809
PMP02,01/11/1992,88.21846404
PMP02,01/12/1992,129.5880979
PMP02,01/01/1993,119.8616378
PMP02,01/02/1993,61.43894235
PMP02,01/03/1993,76.57416262
PMP02,01/04/1993,144.1454287
PMP02,01/05/1993,94.71085133
PMP02,01/06/1993,51.27230086
PMP02,01/07/1993,12.03494906
PMP02,01/08/1993,15.93804173
PMP02,01/09/1993,40.27111987
PMP02,01/10/1993,82.47447263
PMP02,01/11/1993,132.8863899
PMP02,01/12/1993,76.32036901
PMP02,01/01/1994,93.65886943
PMP02,01/02/1994,57.48170845
PMP02,01/03/1994,77.60533283
PMP02,01/04/1994,68.31498878
PMP02,01/05/1994,66.46400581
PMP02,01/06/1994,33.59710353
PMP02,01/07/1994,52.43286916
PMP02,01/08/1994,31.45173134
PMP02,01/09/1994,43.66196015
PMP02,01/10/1994,77.99945227
PMP02,01/11/1994,55.86830886
PMP02,01/12/1994,128.1114591
PMP02,01/01/1995,75.81153925
PMP02,01/02/1995,43.92725421
PMP02,01/03/1995,96.22948607
PMP02,01/04/1995,123.0513892
PMP02,01/05/1995,37.46355028
PMP02,01/06/1995,31.29014637
PMP02,01/07/1995,17.28276955
PMP02,01/08/1995,16.28660113
PMP02,01/09/1995,20.85100104
PMP02,01/10/1995,60.84563415
PMP02,01/11/1995,91.52144144
PMP02,01/12/1995,59.68777798
PMP02,01/01/1996,87.67708027
PMP02,01/02/1996,92.24314393
PMP02,01/03/1996,86.71159001
PMP02,01/04/1996,101.005517
PMP02,01/05/1996,33.26074793
PMP02,01/06/1996,17.00063707
PMP02,01/07/1996,24.66977493
PMP02,01/08/1996,34.32311795
PMP02,01/09/1996,22.44080588
PMP02,01/10/1996,85.95825068
PMP02,01/11/1996,99.24579058
PMP02,01/12/1996,118.7917579
PMP02,01/01/1997,88.11089025
PMP02,01/02/1997,81.20453681
PMP02,01/03/1997,85.94940968
PMP02,01/04/1997,71.2466355
PMP02,01/05/1997,43.04610926
PMP02,01/06/1997,65.43201357
PMP02,01/07/1997,34.86816951
PMP02,01/08/1997,35.06351329
PMP02,01/09/1997,35.88484105
PMP02,01/10/1997,112.8347252
PMP02,01/11/1997,79.83048183
PMP02,01/12/1997,122.0119372
PMP02,01/01/1998,109.975119
PMP02,01/02/1998,111.4944543
PMP02,01/03/1998,55.67788676
PMP02,01/04/1998,143.2393788
PMP02,01/05/1998,56.85426643
PMP02,01/06/1998,17.58870741
PMP02,01/07/1998,25.55702658
PMP02,01/08/1998,17.48602568
PMP02,01/09/1998,48.88232435
PMP02,01/10/1998,55.81534407
PMP02,01/11/1998,82.90669913
PMP02,01/12/1998,64.02808318
PMP02,01/01/1999,80.89628985
PMP02,01/02/1999,73.95823978
PMP02,01/03/1999,169.4153253
PMP02,01/04/1999,75.48329385
PMP02,01/05/1999,30.28021315
PMP02,01/06/1999,20.78383447
PMP02,01/07/1999,37.72741677
PMP02,01/08/1999,32.25062194
PMP02,01/09/1999,60.52804977
PMP02,01/10/1999,66.46703314
PMP02,01/11/1999,87.57288348
PMP02,01/12/1999,88.46994265
PMP02,01/01/2000,89.98744831
PMP02,01/02/2000,139.1502874
PMP02,01/03/2000,99.30215612
PMP02,01/04/2000,79.97392721
PMP02,01/05/2000,101.1124417
PMP02,01/06/2000,36.4438491
PMP02,01/07/2000,29.02020692
PMP02,01/08/2000,27.98251953
PMP02,01/09/2000,49.24172648
PMP02,01/10/2000,137.6682544
PMP02,01/11/2000,74.29945085
PMP02,01/12/2000,56.18516192
PMP02,01/01/2001,129.2158389
PMP02,01/02/2001,77.78924244
PMP02,01/03/2001,173.8375024
PMP02,01/04/2001,105.4182223
PMP02,01/05/2001,48.28168448
PMP02,01/06/2001,32.94631808
