date,region,temperature_2m_K,AirTempAdjusted_K,AirTempAdjusted_oC
01/05/1988,AMZ02,297.7478606,298.4756461,25.3256461
01/06/1988,AMZ02,297.3490663,298.133586,24.983586
01/07/1988,AMZ02,297.3064266,298.0655014,24.9155014
01/08/1988,AMZ02,298.6977332,298.5387088,25.3887088
01/09/1988,AMZ02,298.8459693,297.817215,24.667215
01/10/1988,AMZ02,299.1269722,297.7014447,24.5514447
01/11/1988,AMZ02,298.4078152,297.4154515,24.2654515
01/12/1988,AMZ02,297.7564412,297.3459619,24.1959619
01/01/1989,AMZ02,297.2734204,297.6198189,24.4698189
01/02/1989,AMZ02,297.0470667,297.4751627,24.3251627
01/03/1989,AMZ02,297.2911988,297.6881561,24.5381561
01/04/1989,AMZ02,297.753776,298.3270935,25.1770935
01/05/1989,AMZ02,296.9268472,297.6546327,24.5046327
01/06/1989,AMZ02,297.2387777,298.0232974,24.8732974
01/07/1989,AMZ02,297.1585404,297.9176152,24.7676152
01/08/1989,AMZ02,298.4718551,298.3128307,25.1628307
01/09/1989,AMZ02,299.950059,298.9213047,25.7713047
01/10/1989,AMZ02,298.5285154,297.1029879,23.9529879
01/11/1989,AMZ02,299.0128858,298.0205221,24.8705221
01/12/1989,AMZ02,299.1011973,298.690718,25.540718
01/01/1990,AMZ02,298.0858091,298.4322076,25.2822076
01/02/1990,AMZ02,298.4874787,298.9155747,25.7655747
01/03/1990,AMZ02,298.0257864,298.4227437,25.2727437
01/04/1990,AMZ02,298.1709709,298.7442884,25.5942884
01/05/1990,AMZ02,298.3002079,299.0279934,25.8779934
01/06/1990,AMZ02,298.1207818,298.9053015,25.7553015
01/07/1990,AMZ02,297.3824848,298.1415596,24.9915596
01/08/1990,AMZ02,298.4551446,298.2961202,25.1461202
01/09/1990,AMZ02,299.2282829,298.1995286,25.0495286
01/10/1990,AMZ02,301.1001253,299.6745978,26.5245978
01/11/1990,AMZ02,300.3532969,299.3609332,26.2109332
01/12/1990,AMZ02,298.4181237,298.0076444,24.8576444
01/01/1991,AMZ02,298.0179882,298.3643867,25.2143867
01/02/1991,AMZ02,298.760896,299.188992,26.038992
01/03/1991,AMZ02,298.7726803,299.1696376,26.0196376
01/04/1991,AMZ02,298.1540967,298.7274142,25.5774142
01/05/1991,AMZ02,297.8851235,298.612909,25.462909
01/06/1991,AMZ02,298.1018262,298.8863459,25.7363459
01/07/1991,AMZ02,297.8293503,298.5884251,25.4384251
01/08/1991,AMZ02,298.2058783,298.0468539,24.8968539
01/09/1991,AMZ02,299.6544566,298.6257023,25.4757023
01/10/1991,AMZ02,299.5318096,298.1062821,24.9562821
01/11/1991,AMZ02,300.4072981,299.4149344,26.2649344
01/12/1991,AMZ02,300.0477149,299.6372356,26.4872356
01/01/1992,AMZ02,299.6940124,300.0404109,26.8904109
01/02/1992,AMZ02,299.2260409,299.6541369,26.5041369
01/03/1992,AMZ02,298.5867502,298.9837075,25.8337075
01/04/1992,AMZ02,298.8209691,299.3942866,26.2442866
01/05/1992,AMZ02,299.5182799,300.2460654,27.0960654
01/06/1992,AMZ02,299.1258688,299.9103885,26.7603885
01/07/1992,AMZ02,298.6599627,299.4190375,26.2690375
01/08/1992,AMZ02,298.3051904,298.146166,24.996166
01/09/1992,AMZ02,299.5342567,298.5055024,25.3555024
01/10/1992,AMZ02,300.8203769,299.3948494,26.2448494
01/11/1992,AMZ02,299.5020963,298.5097326,25.3597326
01/12/1992,AMZ02,298.6961986,298.2857193,25.1357193
01/01/1993,AMZ02,297.9944192,298.3408177,25.1908177
01/02/1993,AMZ02,298.1624198,298.5905158,25.4405158
01/03/1993,AMZ02,297.5482981,297.9452554,24.7952554
01/04/1993,AMZ02,297.8438912,298.4172087,25.2672087
01/05/1993,AMZ02,298.3812222,299.1090077,25.9590077
01/06/1993,AMZ02,298.3552249,299.1397446,25.9897446
01/07/1993,AMZ02,298.1356194,298.8946942,25.7446942
01/08/1993,AMZ02,298.1940166,298.0349922,24.8849922
01/09/1993,AMZ02,298.8300567,297.8013024,24.6513024
01/10/1993,AMZ02,298.9026982,297.4771707,24.3271707
01/11/1993,AMZ02,298.1694481,297.1770844,24.0270844
01/12/1993,AMZ02,298.5417439,298.1312646,24.9812646
01/01/1994,AMZ02,298.090946,298.4373445,25.2873445
01/02/1994,AMZ02,297.7323525,298.1604485,25.0104485
01/03/1994,AMZ02,298.2280936,298.6250509,25.4750509
01/04/1994,AMZ02,298.0044313,298.5777488,25.4277488
01/05/1994,AMZ02,297.5850055,298.312791,25.162791
01/06/1994,AMZ02,297.6457199,298.4302396,25.2802396
01/07/1994,AMZ02,297.607728,298.3668028,25.2168028
01/08/1994,AMZ02,298.2415363,298.0825119,24.9325119
01/09/1994,AMZ02,299.1912456,298.1624913,25.0124913
01/10/1994,AMZ02,299.2669069,297.8413794,24.6913794
01/11/1994,AMZ02,299.150504,298.1581403,25.0081403
01/12/1994,AMZ02,298.8871087,298.4766294,25.3266294
01/01/1995,AMZ02,298.5672855,298.913684,25.763684
01/02/1995,AMZ02,299.0821672,299.5102632,26.3602632
01/03/1995,AMZ02,298.5218016,298.9187589,25.7687589
01/04/1995,AMZ02,298.2101181,298.7834356,25.6334356
01/05/1995,AMZ02,297.7456755,298.473461,25.323461
01/06/1995,AMZ02,297.691332,298.4758517,25.3258517
01/07/1995,AMZ02,297.8447034,298.6037782,25.4537782
01/08/1995,AMZ02,299.3824517,299.2234273,26.0734273
01/09/1995,AMZ02,299.9948751,298.9661208,25.8161208
01/10/1995,AMZ02,300.2793516,298.8538241,25.7038241
01/11/1995,AMZ02,298.6019458,297.6095821,24.4595821
01/12/1995,AMZ02,298.3107576,297.9002783,24.7502783
01/01/1996,AMZ02,297.3678976,297.7142961,24.5642961
01/02/1996,AMZ02,297.6138641,298.0419601,24.8919601
01/03/1996,AMZ02,297.9901704,298.3871277,25.2371277
01/04/1996,AMZ02,298.0451468,298.6184643,25.4684643
01/05/1996,AMZ02,297.4004791,298.1282646,24.9782646
01/06/1996,AMZ02,297.240419,298.0249387,24.8749387
01/07/1996,AMZ02,297.5628658,298.3219406,25.1719406
01/08/1996,AMZ02,298.0611382,297.9021138,24.7521138
01/09/1996,AMZ02,299.3251045,298.2963502,25.1463502
01/10/1996,AMZ02,299.801104,298.3755765,25.2255765
01/11/1996,AMZ02,299.4765967,298.484233,25.334233
01/12/1996,AMZ02,298.8453504,298.4348711,25.2848711
01/01/1997,AMZ02,297.6650897,298.0114882,24.8614882
01/02/1997,AMZ02,297.402025,297.830121,24.680121
01/03/1997,AMZ02,298.1276314,298.5245887,25.3745887
01/04/1997,AMZ02,298.3462478,298.9195653,25.7695653
01/05/1997,AMZ02,297.7956391,298.5234246,25.3734246
01/06/1997,AMZ02,298.9288232,299.7133429,26.5633429
01/07/1997,AMZ02,299.0631494,299.8222242,26.6722242
01/08/1997,AMZ02,299.0542581,298.8952337,25.7452337
01/09/1997,AMZ02,301.306977,300.2782227,27.1282227
01/10/1997,AMZ02,302.7051362,301.2796087,28.1296087
01/11/1997,AMZ02,300.7827627,299.790399,26.640399
01/12/1997,AMZ02,300.4763905,300.0659112,26.9159112
01/01/1998,AMZ02,299.3650416,299.7114401,26.5614401
01/02/1998,AMZ02,300.2080767,300.6361727,27.4861727
01/03/1998,AMZ02,299.5687778,299.9657351,26.8157351
01/04/1998,AMZ02,299.0750264,299.6483439,26.4983439
01/05/1998,AMZ02,298.6886547,299.4164402,26.2664402
01/06/1998,AMZ02,298.2463635,299.0308832,25.8808832
01/07/1998,AMZ02,297.9083721,298.6674469,25.5174469
01/08/1998,AMZ02,298.958282,298.7992576,25.6492576
01/09/1998,AMZ02,299.177199,298.1484447,24.9984447
01/10/1998,AMZ02,299.3123028,297.8867753,24.7367753
01/11/1998,AMZ02,298.7018778,297.7095141,24.5595141
01/12/1998,AMZ02,298.8655266,298.4550473,25.3050473
01/01/1999,AMZ02,297.2377977,297.5841962,24.4341962
01/02/1999,AMZ02,297.3604187,297.7885147,24.6385147
01/03/1999,AMZ02,297.6922856,298.0892429,24.9392429
01/04/1999,AMZ02,297.3076114,297.8809289,24.7309289
01/05/1999,AMZ02,296.7494856,297.4772711,24.3272711
01/06/1999,AMZ02,297.1433654,297.9278851,24.7778851
01/07/1999,AMZ02,297.316894,298.0759688,24.9259688
01/08/1999,AMZ02,297.6776755,297.5186511,24.3686511
01/09/1999,AMZ02,298.645316,297.6165617,24.4665617
01/10/1999,AMZ02,298.43197,297.0064425,23.8564425
01/11/1999,AMZ02,299.2852949,298.2929312,25.1429312
01/12/1999,AMZ02,298.467113,298.0566337,24.9066337
01/01/2000,AMZ02,297.2156377,297.5620362,24.4120362
01/02/2000,AMZ02,297.3365714,297.7646674,24.6146674
01/03/2000,AMZ02,297.2729961,297.6699534,24.5199534
01/04/2000,AMZ02,296.873637,297.4469545,24.2969545
01/05/2000,AMZ02,297.2802617,298.0080472,24.8580472
01/06/2000,AMZ02,297.5440651,298.3285848,25.1785848
01/07/2000,AMZ02,296.9008451,297.6599199,24.5099199
01/08/2000,AMZ02,298.1454663,297.9864419,24.8364419
01/09/2000,AMZ02,298.725838,297.6970837,24.5470837
01/10/2000,AMZ02,299.0362354,297.6107079,24.4607079
01/11/2000,AMZ02,299.1525308,298.1601671,25.0101671
01/12/2000,AMZ02,298.984972,298.5744927,25.4244927
01/01/2001,AMZ02,296.9232189,297.2696174,24.1196174
01/02/2001,AMZ02,297.4285395,297.8566355,24.7066355
01/03/2001,AMZ02,297.9953991,298.3923564,25.2423564
01/04/2001,AMZ02,297.7619984,298.3353159,25.1853159
01/05/2001,AMZ02,297.8613558,298.5891413,25.4391413
01/06/2001,AMZ02,296.4893985,297.2739182,24.1239182
01/07/2001,AMZ02,297.4360914,298.1951662,25.0451662
01/08/2001,AMZ02,298.7686346,298.6096102,25.4596102
01/09/2001,AMZ02,298.7717527,297.7429984,24.5929984
01/10/2001,AMZ02,300.4774288,299.0519013,25.9019013
01/11/2001,AMZ02,300.3873139,299.3949502,26.2449502
01/12/2001,AMZ02,299.3378678,298.9273885,25.7773885
01/01/2002,AMZ02,298.4055914,298.7519899,25.6019899
01/02/2002,AMZ02,298.1208401,298.5489361,25.3989361
01/03/2002,AMZ02,298.0721275,298.4690848,25.3190848
01/04/2002,AMZ02,297.7071805,298.280498,25.130498
01/05/2002,AMZ02,297.7933007,298.5210862,25.3710862
01/06/2002,AMZ02,297.3322793,298.116799,24.966799
01/07/2002,AMZ02,298.4040205,299.1630953,26.0130953
01/08/2002,AMZ02,298.9212478,298.7622234,25.6122234
01/09/2002,AMZ02,300.8722087,299.8434544,26.6934544
01/10/2002,AMZ02,301.0818484,299.6563209,26.5063209
01/11/2002,AMZ02,299.4182509,298.4258872,25.2758872
01/12/2002,AMZ02,298.9541702,298.5436909,25.3936909
01/01/2003,AMZ02,299.7443662,300.0907647,26.9407647
01/02/2003,AMZ02,298.6527435,299.0808395,25.9308395
01/03/2003,AMZ02,298.6581862,299.0551435,25.9051435
01/04/2003,AMZ02,297.9386103,298.5119278,25.3619278
01/05/2003,AMZ02,297.6674431,298.3952286,25.2452286
01/06/2003,AMZ02,297.4409274,298.2254471,25.0754471
01/07/2003,AMZ02,297.7068355,298.4659103,25.3159103
01/08/2003,AMZ02,298.3538165,298.1947921,25.0447921
01/09/2003,AMZ02,298.492467,297.4637127,24.3137127
01/10/2003,AMZ02,299.4104265,297.984899,24.834899
01/11/2003,AMZ02,298.9663168,297.9739531,24.8239531
01/12/2003,AMZ02,299.235103,298.8246237,25.6746237
01/01/2004,AMZ02,299.0021986,299.3485971,26.1985971
01/02/2004,AMZ02,298.1377083,298.5658043,25.4158043
01/03/2004,AMZ02,297.7270633,298.1240206,24.9740206
01/04/2004,AMZ02,298.0452667,298.6185842,25.4685842
01/05/2004,AMZ02,297.7409845,298.46877,25.31877
01/06/2004,AMZ02,297.4885778,298.2730975,25.1230975
01/07/2004,AMZ02,297.4548931,298.2139679,25.0639679
01/08/2004,AMZ02,298.2788605,298.1198361,24.9698361
01/09/2004,AMZ02,298.5912369,297.5624826,24.4124826
01/10/2004,AMZ02,299.2769164,297.8513889,24.7013889
01/11/2004,AMZ02,300.1848067,299.192443,26.042443
01/12/2004,AMZ02,299.4287124,299.0182331,25.8682331
01/01/2005,AMZ02,298.70095,299.0473485,25.8973485
01/02/2005,AMZ02,298.3305256,298.7586216,25.6086216
01/03/2005,AMZ02,298.1473326,298.5442899,25.3942899
01/04/2005,AMZ02,297.9061614,298.4794789,25.3294789
01/05/2005,AMZ02,297.944374,298.6721595,25.5221595
01/06/2005,AMZ02,298.4747347,299.2592544,26.1092544
01/07/2005,AMZ02,298.0219849,298.7810597,25.6310597
01/08/2005,AMZ02,298.9375236,298.7784992,25.6284992
01/09/2005,AMZ02,300.5728664,299.5441121,26.3941121
01/10/2005,AMZ02,300.9171696,299.4916421,26.3416421
01/11/2005,AMZ02,299.6694226,298.6770589,25.5270589
01/12/2005,AMZ02,297.7606956,297.3502163,24.2002163
01/01/2006,AMZ02,297.756972,298.1033705,24.9533705
01/02/2006,AMZ02,298.0254249,298.4535209,25.3035209
01/03/2006,AMZ02,298.2027602,298.5997175,25.4497175
01/04/2006,AMZ02,297.8532196,298.4265371,25.2765371
01/05/2006,AMZ02,297.0320953,297.7598808,24.6098808
01/06/2006,AMZ02,297.5807179,298.3652376,25.2152376
01/07/2006,AMZ02,297.8643076,298.6233824,25.4733824
01/08/2006,AMZ02,298.8296899,298.6706655,25.5206655
01/09/2006,AMZ02,300.0588833,299.030129,25.880129
01/10/2006,AMZ02,301.1008267,299.6752992,26.5252992
01/11/2006,AMZ02,298.8085676,297.8162039,24.6662039
01/12/2006,AMZ02,299.2641958,298.8537165,25.7037165
01/01/2007,AMZ02,299.0403282,299.3867267,26.2367267
01/02/2007,AMZ02,299.3217995,299.7498955,26.5998955
01/03/2007,AMZ02,297.7678783,298.1648356,25.0148356
01/04/2007,AMZ02,297.7478009,298.3211184,25.1711184
01/05/2007,AMZ02,297.7076298,298.4354153,25.2854153
01/06/2007,AMZ02,297.7417381,298.5262578,25.3762578
01/07/2007,AMZ02,297.9212218,298.6802966,25.5302966
01/08/2007,AMZ02,298.434429,298.2754046,25.1254046
01/09/2007,AMZ02,299.0952431,298.0664888,24.9164888
01/10/2007,AMZ02,299.1546746,297.7291471,24.5791471
01/11/2007,AMZ02,299.5441955,298.5518318,25.4018318
01/12/2007,AMZ02,297.9695674,297.5590881,24.4090881
01/01/2008,AMZ02,297.7074423,298.0538408,24.9038408
01/02/2008,AMZ02,297.5760574,298.0041534,24.8541534
01/03/2008,AMZ02,297.5820822,297.9790395,24.8290395
01/04/2008,AMZ02,297.6320902,298.2054077,25.0554077
01/05/2008,AMZ02,297.1793199,297.9071054,24.7571054
01/06/2008,AMZ02,297.1836781,297.9681978,24.8181978
01/07/2008,AMZ02,297.8648845,298.6239593,25.4739593
01/08/2008,AMZ02,298.9717846,298.8127602,25.6627602
01/09/2008,AMZ02,299.3029885,298.2742342,25.1242342
01/10/2008,AMZ02,299.1725943,297.7470668,24.5970668
01/11/2008,AMZ02,299.1907952,298.1984315,25.0484315
01/12/2008,AMZ02,298.1083159,297.6978366,24.5478366
01/01/2009,AMZ02,297.8658828,298.2122813,25.0622813
01/02/2009,AMZ02,297.5138109,297.9419069,24.7919069
01/03/2009,AMZ02,297.6602708,298.0572281,24.9072281
01/04/2009,AMZ02,298.3960609,298.9693784,25.8193784
01/05/2009,AMZ02,297.9794717,298.7072572,25.5572572
01/06/2009,AMZ02,297.3895135,298.1740332,25.0240332
01/07/2009,AMZ02,298.3295175,299.0885923,25.9385923
01/08/2009,AMZ02,300.2970564,300.138032,26.988032
01/09/2009,AMZ02,301.498865,300.4701107,27.3201107
01/10/2009,AMZ02,301.5506808,300.1251533,26.9751533
01/11/2009,AMZ02,301.7156872,300.7233235,27.5733235
01/12/2009,AMZ02,299.9131621,299.5026828,26.3526828
01/01/2010,AMZ02,299.006048,299.3524465,26.2024465
01/02/2010,AMZ02,299.4808313,299.9089273,26.7589273
01/03/2010,AMZ02,299.7028037,300.099761,26.949761
01/04/2010,AMZ02,298.3575968,298.9309143,25.7809143
01/05/2010,AMZ02,298.3764487,299.1042342,25.9542342
01/06/2010,AMZ02,298.2979051,299.0824248,25.9324248
01/07/2010,AMZ02,297.8982491,298.6573239,25.5073239
01/08/2010,AMZ02,298.9130142,298.7539898,25.6039898
01/09/2010,AMZ02,299.9959843,298.96723,25.81723
01/10/2010,AMZ02,300.7406539,299.3151264,26.1651264
01/11/2010,AMZ02,299.0707219,298.0783582,24.9283582
01/12/2010,AMZ02,298.4340274,298.0235481,24.8735481
01/01/2011,AMZ02,297.7221295,298.068528,24.918528
01/02/2011,AMZ02,297.6159813,298.0440773,24.8940773
01/03/2011,AMZ02,297.8554437,298.252401,25.102401
01/04/2011,AMZ02,297.3731507,297.9464682,24.7964682
01/05/2011,AMZ02,297.7419841,298.4697696,25.3197696
01/06/2011,AMZ02,298.1846636,298.9691833,25.8191833
01/07/2011,AMZ02,298.2161429,298.9752177,25.8252177
01/08/2011,AMZ02,299.3792426,299.2202182,26.0702182
01/09/2011,AMZ02,299.8496671,298.8209128,25.6709128
01/10/2011,AMZ02,299.3632376,297.9377101,24.7877101
01/11/2011,AMZ02,299.0597442,298.0673805,24.9173805
01/12/2011,AMZ02,299.3596445,298.9491652,25.7991652
01/01/2012,AMZ02,297.7488223,298.0952208,24.9452208
01/02/2012,AMZ02,297.2795534,297.7076494,24.5576494
01/03/2012,AMZ02,297.5269296,297.9238869,24.7738869
01/04/2012,AMZ02,297.7935068,298.3668243,25.2168243
01/05/2012,AMZ02,298.3108553,299.0386408,25.8886408
01/06/2012,AMZ02,298.1318484,298.9163681,25.7663681
01/07/2012,AMZ02,297.6521465,298.4112213,25.2612213
01/08/2012,AMZ02,298.7944841,298.6354597,25.4854597
01/09/2012,AMZ02,300.5613319,299.5325776,26.3825776
01/10/2012,AMZ02,301.3210149,299.8954874,26.7454874
01/11/2012,AMZ02,301.395956,300.4035923,27.2535923
01/12/2012,AMZ02,299.1426406,298.7321613,25.5821613
01/01/2013,AMZ02,298.7398295,299.086228,25.936228
01/02/2013,AMZ02,297.8700582,298.2981542,25.1481542
01/03/2013,AMZ02,298.4997048,298.8966621,25.7466621
01/04/2013,AMZ02,298.2884266,298.8617441,25.7117441
01/05/2013,AMZ02,297.9447199,298.6725054,25.5225054
01/06/2013,AMZ02,298.4474501,299.2319698,26.0819698
01/07/2013,AMZ02,297.4503841,298.2094589,25.0594589
01/08/2013,AMZ02,298.1433233,297.9842989,24.8342989
01/09/2013,AMZ02,298.7680977,297.7393434,24.5893434
01/10/2013,AMZ02,299.5669747,298.1414472,24.9914472
01/11/2013,AMZ02,298.8248219,297.8324582,24.6824582
01/12/2013,AMZ02,299.0690108,298.6585315,25.5085315
01/01/2014,AMZ02,298.4041172,298.7505157,25.6005157
01/02/2014,AMZ02,297.7956879,298.2237839,25.0737839
01/03/2014,AMZ02,298.2176303,298.6145876,25.4645876
01/04/2014,AMZ02,298.1087454,298.6820629,25.5320629
01/05/2014,AMZ02,297.8980778,298.6258633,25.4758633
01/06/2014,AMZ02,297.9867085,298.7712282,25.6212282
01/07/2014,AMZ02,298.1445135,298.9035883,25.7535883
01/08/2014,AMZ02,299.3398093,299.1807849,26.0307849
01/09/2014,AMZ02,301.2136899,300.1849356,27.0349356
01/10/2014,AMZ02,300.1595496,298.7340221,25.5840221
01/11/2014,AMZ02,300.0691418,299.0767781,25.9267781
01/12/2014,AMZ02,300.3046271,299.8941478,26.7441478
01/01/2015,AMZ02,298.4397573,298.7861558,25.6361558
01/02/2015,AMZ02,298.5945518,299.0226478,25.8726478
01/03/2015,AMZ02,297.9586162,298.3555735,25.2055735
01/04/2015,AMZ02,298.3010195,298.874337,25.724337
01/05/2015,AMZ02,298.0644806,298.7922661,25.6422661
01/06/2015,AMZ02,298.2058054,298.9903251,25.8403251
01/07/2015,AMZ02,298.3235989,299.0826737,25.9326737
01/08/2015,AMZ02,299.9285529,299.7695285,26.6195285
01/09/2015,AMZ02,302.4071164,301.3783621,28.2283621
01/10/2015,AMZ02,303.381732,301.9562045,28.8062045
01/11/2015,AMZ02,302.2364041,301.2440404,28.0940404
01/12/2015,AMZ02,301.8330486,301.4225693,28.2725693
01/01/2016,AMZ02,301.4351184,301.7815169,28.6315169
01/02/2016,AMZ02,299.3087904,299.7368864,26.5868864
01/03/2016,AMZ02,298.8355269,299.2324842,26.0824842
01/04/2016,AMZ02,298.716992,299.2903095,26.1403095
01/05/2016,AMZ02,298.5441522,299.2719377,26.1219377
01/06/2016,AMZ02,298.074983,298.8595027,25.7095027
01/07/2016,AMZ02,298.4116543,299.1707291,26.0207291
01/08/2016,AMZ02,299.5885421,299.4295177,26.2795177
01/09/2016,AMZ02,298.9845181,297.9557638,24.8057638
01/10/2016,AMZ02,300.1840433,298.7585158,25.6085158
01/11/2016,AMZ02,300.0613084,299.0689447,25.9189447
01/12/2016,AMZ02,298.8023029,298.3918236,25.2418236
01/01/2017,AMZ02,297.9649558,298.3113543,25.1613543
01/02/2017,AMZ02,298.084883,298.512979,25.362979
01/03/2017,AMZ02,298.0276358,298.4245931,25.2745931
01/04/2017,AMZ02,298.2036771,298.7769946,25.6269946
01/05/2017,AMZ02,298.917205,299.6449905,26.4949905
01/06/2017,AMZ02,298.5160188,299.3005385,26.1505385
01/07/2017,AMZ02,298.4139374,299.1730122,26.0230122
01/08/2017,AMZ02,300.4291167,300.2700923,27.1200923
01/09/2017,AMZ02,300.6494883,299.620734,26.470734
01/10/2017,AMZ02,300.4034389,298.9779114,25.8279114
01/11/2017,AMZ02,301.0336485,300.0412848,26.8912848
01/12/2017,AMZ02,299.6005304,299.1900511,26.0400511
01/01/2018,AMZ02,298.2801083,298.6265068,25.4765068
01/02/2018,AMZ02,298.2850663,298.7131623,25.5631623
01/03/2018,AMZ02,298.8346154,299.2315727,26.0815727
01/04/2018,AMZ02,297.6656083,298.2389258,25.0889258
01/05/2018,AMZ02,297.6527302,298.3805157,25.2305157
01/06/2018,AMZ02,298.0058192,298.7903389,25.6403389
01/07/2018,AMZ02,298.0219354,298.7810102,25.6310102
01/08/2018,AMZ02,299.3469888,299.1879644,26.0379644
01/09/2018,AMZ02,299.9428615,298.9141072,25.7641072
01/10/2018,AMZ02,302.2285498,300.8030223,27.6530223
01/11/2018,AMZ02,300.2536505,299.2612868,26.1112868
01/12/2018,AMZ02,297.7558207,297.3453414,24.1953414
01/01/1985,AMZ03,298.4675391,298.0943122,24.9443122
01/02/1985,AMZ03,298.9945221,298.4923546,25.3423546
01/03/1985,AMZ03,299.595966,299.1002034,25.9502034
01/04/1985,AMZ03,299.711816,299.7346969,26.5846969
01/05/1985,AMZ03,297.3358036,297.9970809,24.8470809
01/06/1985,AMZ03,296.5073932,297.561866,24.411866
01/07/1985,AMZ03,296.6408254,297.7670984,24.6170984
01/08/1985,AMZ03,297.03067,297.4423241,24.2923241
01/09/1985,AMZ03,298.0414656,297.7936551,24.6436551
01/10/1985,AMZ03,298.467949,297.710759,24.560759
01/11/1985,AMZ03,297.8791944,297.3348918,24.1848918
01/12/1985,AMZ03,298.2178711,297.8617731,24.7117731
01/01/1986,AMZ03,298.1583777,297.7851508,24.6351508
01/02/1986,AMZ03,298.0974611,297.5952936,24.4452936
01/03/1986,AMZ03,298.2826374,297.7868748,24.6368748
01/04/1986,AMZ03,298.7122477,298.7351286,25.5851286
01/05/1986,AMZ03,297.736648,298.3979253,25.2479253
01/06/1986,AMZ03,296.6471722,297.701645,24.551645
01/07/1986,AMZ03,296.5705315,297.6968045,24.5468045
01/08/1986,AMZ03,297.9978048,298.4094589,25.2594589
01/09/1986,AMZ03,297.8630803,297.6152698,24.4652698
01/10/1986,AMZ03,298.2069787,297.4497887,24.2997887
01/11/1986,AMZ03,297.9330433,297.3887407,24.2387407
01/12/1986,AMZ03,298.0788875,297.7227895,24.5727895
01/01/1987,AMZ03,298.2500963,297.8768694,24.7268694
01/02/1987,AMZ03,298.8640016,298.3618341,25.2118341
01/03/1987,AMZ03,299.2128274,298.7170648,25.5670648
01/04/1987,AMZ03,298.5157534,298.5386343,25.3886343
01/05/1987,AMZ03,297.9170147,298.578292,25.428292
01/06/1987,AMZ03,297.6533912,298.707864,25.557864
01/07/1987,AMZ03,297.9069628,299.0332358,25.8832358
01/08/1987,AMZ03,298.0795557,298.4912098,25.3412098
01/09/1987,AMZ03,298.6491406,298.4013301,25.2513301
01/10/1987,AMZ03,299.3211356,298.5639456,25.4139456
01/11/1987,AMZ03,299.1297903,298.5854877,25.4354877
01/12/1987,AMZ03,298.9737595,298.6176615,25.4676615
01/01/1988,AMZ03,298.7269221,298.3536952,25.2036952
